# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Tue Aug  5 04:50:37 UTC 2025
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00034781 -1.65000 10.10000 0.7951807976 2.4170273025    0.729  1.716  3.8277  2.848    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 0.480 0.797 0.800 0.503 0.278 0.053 -0.235 -0.443 -0.467
0.00034781 -1.65000 10.10000 0.7952323556 2.4170455844    0.729  1.715  3.8296  2.856    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.482 0.794 0.794 0.502 0.281 0.059 -0.224 -0.428 -0.452
0.00034781 -1.65000 10.10000 0.7952854037 2.4170643918    0.729  1.715  3.8313  2.863    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 0.483 0.791 0.789 0.501 0.283 0.064 -0.215 -0.415 -0.439
0.00034781 -1.65000 10.10000 0.7953380346 2.4170830485    0.729  1.715  3.8325  2.868    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.483 0.789 0.785 0.500 0.285 0.069 -0.208 -0.405 -0.429
0.00034781 -1.65000 10.10000 0.7953900099 2.4171014700    0.729  1.715  3.8332  2.871    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.483 0.787 0.782 0.499 0.285 0.070 -0.204 -0.400 -0.423
0.00034781 -1.65000 10.10000 0.7954403758 2.4171193185    0.729  1.715  3.8332  2.871    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.482 0.787 0.781 0.498 0.284 0.069 -0.206 -0.401 -0.425
0.00034781 -1.65000 10.10000 0.7954623699 2.4171271118    0.730  1.715  3.8333  2.871    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.482 0.786 0.780 0.498 0.284 0.069 -0.205 -0.401 -0.424
0.00034781 -1.65000 10.10000 0.7954739332 2.4171312090    0.730  1.716  3.8331  2.870    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.481 0.786 0.780 0.497 0.283 0.068 -0.207 -0.403 -0.426
0.00034781 -1.65000 10.10000 0.7955244780 2.4171491164    0.730  1.717  3.8321  2.865    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.479 0.785 0.781 0.496 0.280 0.063 -0.214 -0.413 -0.436
0.00034781 -1.65000 10.10000 0.7955757380 2.4171672746    0.730  1.718  3.8305  2.857    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 0.475 0.785 0.784 0.494 0.275 0.055 -0.226 -0.428 -0.452
0.00034781 -1.65000 10.10000 0.7956261039 2.4171851135    0.730  1.720  3.8282  2.846    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 0.471 0.787 0.789 0.493 0.269 0.044 -0.242 -0.449 -0.473
0.00034781 -1.65000 10.10000 0.7956756949 2.4172026754    0.730  1.722  3.8253  2.833    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.466 0.788 0.795 0.491 0.261 0.032 -0.262 -0.475 -0.500
0.00034781 -1.65000 10.10000 0.7957251072 2.4172201715    0.730  1.724  3.8216  2.815    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.459 0.791 0.803 0.489 0.252 0.016 -0.287 -0.508 -0.533
0.00034781 -1.65000 10.10000 0.7957741618 2.4172375384    0.730  1.727  3.8175  2.796    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.452 0.794 0.812 0.487 0.242 -0.002 -0.315 -0.545 -0.571
0.00034781 -1.65000 10.10000 0.7958233356 2.4172549451    0.730  1.731  3.8129  2.774    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.443 0.798 0.822 0.485 0.230 -0.023 -0.346 -0.587 -0.614
0.00034781 -1.65000 10.10000 0.7958279848 2.4172565907    0.730  1.731  3.8124  2.772    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.442 0.798 0.824 0.485 0.229 -0.025 -0.349 -0.592 -0.618
0.00034781 -1.65000 10.10000 0.7958362103 2.4172595021    0.730  1.732  3.8116  2.768    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.441 0.799 0.826 0.484 0.227 -0.028 -0.355 -0.599 -0.626
0.00034781 -1.65000 10.10000 0.7958849669 2.4172767580    0.730  1.736  3.8066  2.744    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.431 0.803 0.839 0.482 0.215 -0.050 -0.388 -0.644 -0.672
0.00034781 -1.65000 10.10000 0.7959324121 2.4172935475    0.730  1.740  3.8017  2.721    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.421 0.807 0.851 0.480 0.202 -0.071 -0.422 -0.689 -0.719
0.00034781 -1.65000 10.10000 0.7959831953 2.4173115156    0.730  1.744  3.7963  2.694    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.409 0.813 0.865 0.477 0.188 -0.096 -0.460 -0.739 -0.771
0.00034781 -1.65000 10.10000 0.7960315347 2.4173286166    0.730  1.750  3.7911  2.668    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 0.396 0.818 0.878 0.473 0.173 -0.120 -0.497 -0.788 -0.822
0.00034781 -1.65000 10.10000 0.7960778475 2.4173449984    0.730  1.755  3.7865  2.645    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.384 0.822 0.887 0.469 0.159 -0.142 -0.531 -0.833 -0.868
0.00034781 -1.65000 10.10000 0.7961256504 2.4173619050    0.730  1.760  3.7816  2.620    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.369 0.826 0.897 0.463 0.144 -0.166 -0.568 -0.881 -0.918
0.00034781 -1.65000 10.10000 0.7961725593 2.4173784932    0.730  1.766  3.7773  2.596    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.354 0.831 0.904 0.456 0.129 -0.190 -0.602 -0.926 -0.965
0.00034781 -1.65000 10.10000 0.7962198853 2.4173952266    0.730  1.772  3.7734  2.575    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.340 0.835 0.910 0.449 0.113 -0.212 -0.635 -0.969 -1.009
0.00034781 -1.65000 10.10000 0.7962673306 2.4174119998    0.730  1.779  3.7697  2.554    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.324 0.838 0.913 0.440 0.097 -0.236 -0.669 -1.012 -1.053
0.00034781 -1.65000 10.10000 0.7963150740 2.4174288761    0.730  1.787  3.7658  2.530    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.303 0.836 0.913 0.427 0.076 -0.263 -0.707 -1.059 -1.102
0.00034781 -1.65000 10.10000 0.7963246107 2.4174322469    0.730  1.786  3.7660  2.531    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 0.305 0.837 0.914 0.428 0.078 -0.261 -0.704 -1.055 -1.099
0.00034781 -1.65000 10.10000 0.7963736057 2.4174495627    0.731  1.797  3.7614  2.502    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.277 0.832 0.910 0.409 0.050 -0.297 -0.752 -1.114 -1.160
0.00034781 -1.65000 10.10000 0.7964217663 2.4174665812    0.731  1.812  3.7566  2.468    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.239 0.822 0.899 0.381 0.012 -0.344 -0.811 -1.184 -1.232
0.00034781 -1.65000 10.10000 0.7964624166 2.4174809440    0.731  1.843  3.7492  2.408    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.164 0.792 0.865 0.320 -0.064 -0.433 -0.919 -1.307 -1.360
0.00034781 -1.65000 10.10000 0.7964843512 2.4174886934    0.731  1.881  3.7414  2.339    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 0.068 0.750 0.813 0.241 -0.158 -0.541 -1.047 -1.451 -1.509
0.00034781 -1.65000 10.10000 0.7964943647 2.4174922309    0.731  1.921  3.7343  2.270    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.032 0.709 0.755 0.155 -0.258 -0.653 -1.178 -1.598 -1.659
0.00034781 -1.65000 10.10000 0.7964987159 2.4174937681    0.731  1.961  3.7282  2.205    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 -0.133 0.664 0.691 0.067 -0.359 -0.764 -1.305 -1.739 -1.804
0.00034781 -1.65000 10.10000 0.7965008616 2.4174945261    0.731  2.000  3.7233  2.147    4  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 -0.230 0.617 0.627 -0.018 -0.454 -0.868 -1.422 -1.867 -1.934
0.00034781 -1.65000 10.10000 0.7965016961 2.4174948209    0.731  2.024  3.7206  2.112    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 -0.290 0.585 0.584 -0.072 -0.513 -0.932 -1.493 -1.944 -2.013
0.00034781 -1.65000 10.10000 0.7965027094 2.4174951788    0.731  2.064  3.7168  2.056    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 -0.391 0.527 0.510 -0.163 -0.612 -1.038 -1.610 -2.070 -2.140
0.00034781 -1.65000 10.10000 0.7965036631 2.4174955157    0.731  2.102  3.7135  2.006    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.484 0.471 0.440 -0.248 -0.704 -1.136 -1.717 -2.184 -2.256
0.00034781 -1.65000 10.10000 0.7965044975 2.4174958105    0.731  2.128  3.7114  1.971    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.551 0.431 0.389 -0.309 -0.770 -1.206 -1.793 -2.265 -2.339
0.00034781 -1.65000 10.10000 0.7965054512 2.4174961474    0.731  2.150  3.7098  1.943    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 -0.605 0.399 0.347 -0.358 -0.823 -1.262 -1.854 -2.330 -2.404
0.00034781 -1.65000 10.10000 0.7965068221 2.4174966317    0.731  2.166  3.7087  1.923    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.645 0.375 0.317 -0.394 -0.862 -1.303 -1.898 -2.377 -2.452
0.00034781 -1.65000 10.10000 0.7965093255 2.4174975160    0.731  2.155  3.7096  1.937    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.617 0.390 0.337 -0.369 -0.835 -1.274 -1.866 -2.343 -2.417
0.00034781 -1.65000 10.10000 0.7965135574 2.4174990110    0.731  2.139  3.7108  1.958    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.576 0.414 0.368 -0.332 -0.795 -1.232 -1.821 -2.295 -2.368
0.00034781 -1.65000 10.10000 0.7965388894 2.4175079593    0.731  2.154  3.7093  1.937    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.811e-04 -0.615 0.396 0.341 -0.367 -0.833 -1.273 -1.866 -2.344 -2.418
0.00034781 -1.65000 10.10000 0.7965543270 2.4175134121    0.731  2.176  3.7074  1.907    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.671 0.367 0.301 -0.417 -0.887 -1.330 -1.929 -2.412 -2.487
0.00034781 -1.65000 10.10000 0.7965730429 2.4175200226    0.731  2.217  3.7042  1.853    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.812e-04 -0.774 0.311 0.225 -0.510 -0.988 -1.437 -2.046 -2.537 -2.614
0.00034781 -1.65000 10.10000 0.7965921760 2.4175267800    0.731  2.262  3.7009  1.796    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 -0.885 0.248 0.141 -0.610 -1.096 -1.551 -2.171 -2.670 -2.749
0.00034781 -1.65000 10.10000 0.7966093421 2.4175328425    0.731  2.305  3.6978  1.740    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.530e-05 1.904e-05 1.655e-04 -1.000 3.813e-04 -0.992 0.190 0.061 -0.707 -1.201 -1.662 -2.291 -2.799 -2.879
0.00034781 -1.65000 10.10000 0.7966245413 2.4175382101    0.731  2.347  3.6948  1.686    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.529e-05 1.904e-05 1.655e-04 -1.000 3.763e-04 -1.098 0.133 -0.018 -0.802 -1.303 -1.770 -2.409 -2.925 -3.006
0.00034781 -1.65000 10.10000 0.7966380119 2.4175429670    0.731  2.389  3.6919  1.632    7  0.000  0.527     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.528e-05 1.904e-05 1.655e-04 -1.000 3.748e-04 -1.203 0.076 -0.096 -0.897 -1.405 -1.877 -2.526 -3.050 -3.132
0.00034781 -1.65000 10.10000 0.7966498137 2.4175471344    0.731  2.431  3.6890  1.579    7  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.522e-05 1.906e-05 1.655e-04 -1.000 3.749e-04 -1.307 0.021 -0.172 -0.990 -1.505 -1.983 -2.642 -3.174 -3.257
0.00034781 -1.65000 10.10000 0.7966602445 2.4175508176    0.731  2.472  3.6862  1.526    7  0.000  0.523     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.468e-01 2.528e-01 6.498e-05 1.920e-05 1.655e-04 -1.000 3.754e-04 -1.410 -0.030 -0.247 -1.081 -1.604 -2.088 -2.756 -3.297 -3.382
0.00034781 -1.65000 10.10000 0.7966697812 2.4175541850    0.731  2.514  3.6833  1.473    7  0.000  0.517     6.89     5.48     3.88     3.01     2.43  3    -1e-30      0.00 7.468e-01 2.528e-01 6.435e-05 1.971e-05 1.655e-04 -1.000 3.813e-04 -1.515 -0.058 -0.315 -1.175 -1.706 -2.196 -2.874 -3.423 -3.507
0.00034781 -1.65000 10.10000 0.7966784239 2.4175572366    0.731  2.556  3.6803  1.419    7  0.000  0.506     7.72     6.04     4.26     3.31     2.67  3    -1e-30      0.00 7.468e-01 2.528e-01 6.320e-05 2.089e-05 1.655e-04 -1.000 3.812e-04 -1.619 -0.076 -0.379 -1.269 -1.809 -2.305 -2.992 -3.549 -3.633
0.00034781 -1.65000 10.10000 0.7966865301 2.4175600988    0.731  2.598  3.6774  1.365    7  0.000  0.493     8.66     6.66     4.68     3.64     2.94  3    -1e-30      0.00 7.468e-01 2.529e-01 6.165e-05 2.270e-05 1.656e-04 -1.000 3.812e-04 -1.725 -0.083 -0.439 -1.360 -1.912 -2.414 -3.111 -3.676 -3.759
0.00034781 -1.65000 10.10000 0.7966940999 2.4175627715    0.731  2.640  3.6744  1.311    7  0.000  0.480     9.72     7.34     5.14     4.00     3.24  3    -1e-30      0.00 7.467e-01 2.530e-01 6.006e-05 2.463e-05 1.655e-04 -1.000 3.537e-04 -1.831 -0.080 -0.494 -1.451 -2.015 -2.524 -3.231 -3.803 -3.886
0.00034781 -1.65000 10.10000 0.7967013121 2.4175653178    0.731  2.683  3.6713  1.256    7  0.000  0.469    10.93     8.11     5.65     4.40     3.56  2    -1e-30      0.00 7.466e-01 2.531e-01 5.864e-05 2.637e-05 1.655e-04 -1.000 3.811e-04 -1.937 -0.070 -0.545 -1.541 -2.118 -2.635 -3.352 -3.932 -4.014
0.00034781 -1.65000 10.10000 0.7967081666 2.4175677379    0.731  2.725  3.6683  1.202    7  0.000  0.460    12.26     8.94     6.20     4.84     3.92  2    -1e-30      0.00 7.465e-01 2.531e-01 5.743e-05 2.786e-05 1.655e-04 -1.000 3.812e-04 -2.043 -0.050 -0.592 -1.628 -2.219 -2.743 -3.471 -4.059 -4.141
0.00034781 -1.65000 10.10000 0.7967147827 2.4175700737    0.731  2.767  3.6652  1.147    7  0.000  0.452    13.77     9.87     6.81     5.33     4.31  2    -1e-30      0.00 7.464e-01 2.533e-01 5.641e-05 2.911e-05 1.655e-04 -1.000 3.812e-04 -2.148 -0.019 -0.634 -1.714 -2.320 -2.852 -3.591 -4.187 -4.268
0.00034781 -1.65000 10.10000 0.7967207432 2.4175721780    0.731  2.809  3.6621  1.093    7  0.000  0.444    15.46    10.89     7.48     5.86     4.75  2    -1e-30      0.00 7.463e-01 2.534e-01 5.551e-05 3.021e-05 1.655e-04 -1.000 3.811e-04 -2.253 0.021 -0.671 -1.797 -2.419 -2.960 -3.710 -4.314 -4.395
0.00034781 -1.65000 10.10000 0.7967256904 2.4175739246    0.731  2.849  3.6592  1.041    7  0.000  0.439    17.27    11.96     8.19     6.42     5.20  2    -1e-30      0.00 7.461e-01 2.535e-01 5.479e-05 3.110e-05 1.654e-04 -1.000 3.812e-04 -2.353 0.073 -0.699 -1.874 -2.513 -3.062 -3.824 -4.436 -4.516
0.00034781 -1.65000 10.10000 0.7967299223 2.4175754186    0.731  2.890  3.6561  0.989    7  0.000  0.434    19.31    13.14     8.96     7.03     5.70  2    -1e-30      0.00 7.460e-01 2.536e-01 5.415e-05 3.189e-05 1.653e-04 -1.000 3.812e-04 -2.454 0.104 -0.734 -1.949 -2.603 -3.162 -3.936 -4.557 -4.638
0.00034781 -1.65000 10.10000 0.7967334390 2.4175766601    0.731  2.930  3.6531  0.936    7  0.000  0.430    21.60    14.46     9.81     7.71     6.25  1    -1e-30      0.00 7.458e-01 2.538e-01 5.359e-05 3.260e-05 1.652e-04 -1.000 3.538e-04 -2.555 0.125 -0.769 -2.022 -2.692 -3.261 -4.048 -4.678 -4.760
0.00034781 -1.65000 10.10000 0.7967368960 2.4175778805    0.731  2.973  3.6497  0.879    7  0.000  0.426    24.39    16.03    10.83     8.53     6.91  1    -1e-30      0.00 7.457e-01 2.539e-01 5.307e-05 3.328e-05 1.651e-04 -1.000 3.812e-04 -2.664 0.152 -0.807 -2.099 -2.787 -3.367 -4.169 -4.810 -4.893
0.00034781 -1.65000 10.10000 0.7967402339 2.4175790589    0.731  3.020  3.6461  0.818    7  0.000  0.424    27.76    17.89    12.02     9.48     7.69  1    -1e-30      0.00 7.455e-01 2.541e-01 5.266e-05 3.384e-05 1.649e-04 -1.000 3.811e-04 -2.779 0.182 -0.845 -2.180 -2.886 -3.478 -4.297 -4.949 -5.034
0.00034781 -1.65000 10.10000 0.7967432737 2.4175801320    0.731  3.065  3.6425  0.759    7  0.000  0.422    31.53    19.93    13.33    10.53     8.54  1    -1e-30      0.00 7.454e-01 2.542e-01 5.234e-05 3.433e-05 1.647e-04 -1.000 3.812e-04 -2.893 0.213 -0.882 -2.258 -2.984 -3.588 -4.423 -5.085 -5.173
0.00034781 -1.65000 10.10000 0.7967443466 2.4175805107    0.731  3.087  3.6406  0.729    7  0.000  0.421    33.57    21.02    14.02    11.09     9.00  1    -1e-30      0.00 7.453e-01 2.543e-01 5.218e-05 3.458e-05 1.646e-04 -1.000 3.811e-04 -2.948 0.233 -0.898 -2.295 -3.030 -3.640 -4.483 -5.152 -5.241
0.00034781 -1.65000 10.10000 0.7967445254 2.4175805739    0.731  3.107  3.6392  0.704    7  0.000  0.420    35.44    22.01    14.66    11.60     9.41  1    -1e-30      0.00 7.453e-01 2.543e-01 5.210e-05 3.474e-05 1.645e-04 -1.000 3.812e-04 -2.997 0.248 -0.913 -2.328 -3.071 -3.687 -4.537 -5.211 -5.301
0.00034781 -1.65000 10.10000 0.7967448235 2.4175806791    0.731  3.131  3.6373  0.672    7  0.000  0.419    37.89    23.29    15.47    12.25     9.94  1    -1e-30      0.00 7.451e-01 2.545e-01 5.196e-05 3.509e-05 1.642e-04 -1.000 3.812e-04 -3.057 0.270 -0.928 -2.366 -3.120 -3.743 -4.602 -5.282 -5.373
0.00034781 -1.65000 10.10000 0.7967452407 2.4175808264    0.731  3.160  3.6349  0.633    7  0.000  0.418    41.18    25.00    16.55    13.12    10.65  1    -1e-30      0.00 7.450e-01 2.547e-01 5.169e-05 3.567e-05 1.639e-04 -1.000 3.811e-04 -3.131 0.302 -0.945 -2.412 -3.180 -3.812 -4.683 -5.371 -5.464
0.00034781 -1.65000 10.10000 0.7967455387 2.4175809316    0.731  3.329  3.6214  0.411    8  0.537  0.404    66.15    37.39    24.31    19.39    15.74  1 -7.89e-07      0.00 7.378e-01 2.619e-01 4.904e-05 4.398e-05 1.645e-04 -1.000 2.950e-04 -3.551 0.500 -1.019 -2.658 -3.513 -4.201 -5.143 -5.877 -5.980
0.00034781 -1.65000 10.10000 0.7967455983 2.4175809526    0.730  3.153  3.6344  0.638    8  0.537  0.398    40.78    24.79    16.42    13.02    10.56  1 -3.55e-07      0.00 7.378e-01 2.619e-01 4.904e-05 4.398e-05 1.645e-04 -1.000 2.949e-04 -3.113 0.329 -0.921 -2.391 -3.161 -3.793 -4.667 -5.357 -5.450
0.00034781 -1.65000 10.10000 0.7967456579 2.4175809736    0.729  3.004  3.6469  0.837    8  0.537  0.398    26.69    17.30    11.64     9.18     7.44  1  -1.8e-07      0.00 7.378e-01 2.619e-01 4.904e-05 4.398e-05 1.645e-04 -1.000 2.949e-04 -2.740 0.184 -0.825 -2.149 -2.851 -3.440 -4.254 -4.903 -4.989
0.00034781 -1.65000 10.10000 0.7967458367 2.4175810368    0.727  2.807  3.6634  1.098    8  0.538  0.398    15.27    10.77     7.40     5.80     4.70  2 -7.49e-08      0.00 7.378e-01 2.619e-01 4.904e-05 4.398e-05 1.645e-04 -1.000 2.950e-04 -2.247 -0.023 -0.688 -1.799 -2.415 -2.953 -3.698 -4.299 -4.380
